participant,age,handedness,gender,Gender,Emotion,key_resp.rt,key_resp.corr
P19,22,Right,Female,Female,Angry,0.9004686998669058,1.0
P19,22,Right,Female,Female,Angry,0.9341090999078006,0.0
P19,22,Right,Female,Male,Angry,0.6312889999244362,1.0
P19,22,Right,Female,Female,Angry,1.6225024999585005,1.0
P19,22,Right,Female,Male,Neutral,0.7703092000447214,1.0
P19,22,Right,Female,Female,Happy,1.491617300081998,1.0
P19,22,Right,Female,Male,Angry,0.8747789000626653,1.0
P19,22,Right,Female,Female,Happy,0.7835701999720186,1.0
P19,22,Right,Female,Female,Neutral,0.9315247999038548,1.0
P19,22,Right,Female,Male,Happy,0.9347610000986606,1.0
P19,22,Right,Female,Male,Happy,0.7619268998969346,1.0
P19,22,Right,Female,Female,Happy,0.8185537001118064,1.0
P19,22,Right,Female,Female,Angry,1.0402243998833,1.0
P19,22,Right,Female,Female,Happy,0.7636702000163496,1.0
P19,22,Right,Female,Male,Neutral,0.9470464000478388,1.0
P19,22,Right,Female,Male,Happy,0.6105427001602948,1.0
P19,22,Right,Female,Male,Happy,0.4604164001066237,1.0
P19,22,Right,Female,Female,Angry,0.9461584000382572,1.0
P19,22,Right,Female,Female,Happy,0.9620356999803334,1.0
P19,22,Right,Female,Female,Angry,0.990144700044766,0.0
P19,22,Right,Female,Male,Angry,0.6023782000411302,1.0
P19,22,Right,Female,Female,Neutral,0.9198845999781042,1.0
P19,22,Right,Female,Male,Happy,1.492463800124824,1.0
P19,22,Right,Female,Female,Neutral,1.0165017999242991,1.0
P19,22,Right,Female,Female,Happy,2.28348630014807,1.0
P19,22,Right,Female,Female,Happy,0.9164370999205858,1.0
P19,22,Right,Female,Female,Neutral,2.2121331999078397,1.0
P19,22,Right,Female,Male,Happy,0.8688722997903824,1.0
P19,22,Right,Female,Female,Neutral,1.4806289998814464,1.0
P19,22,Right,Female,Female,Angry,1.335258699953556,0.0
P19,22,Right,Female,Female,Neutral,0.9353738999925554,1.0
P19,22,Right,Female,Male,Neutral,0.8867118000052869,1.0
P19,22,Right,Female,Female,Neutral,0.9203621000051498,1.0
P19,22,Right,Female,Female,Happy,0.5192017001099885,1.0
P19,22,Right,Female,Male,Angry,0.9932890001218766,1.0
P19,22,Right,Female,Female,Angry,0.8765390000771731,1.0
P19,22,Right,Female,Male,Happy,0.8407954000867903,1.0
P19,22,Right,Female,Male,Neutral,0.866783499950543,1.0
P19,22,Right,Female,Male,Neutral,0.5170728999655694,1.0
P19,22,Right,Female,Female,Neutral,0.9488258000928907,1.0
P20,23,Right,Female,Female,Neutral,0.8765579999890178,1.0
P20,23,Right,Female,Female,Happy,0.5601266000885516,0.0
P20,23,Right,Female,Female,Happy,0.5503998000640422,1.0
P20,23,Right,Female,Male,Angry,0.5832220000447705,1.0
P20,23,Right,Female,Female,Happy,0.530654100002721,1.0
P20,23,Right,Female,Male,Angry,0.6077373999869451,1.0
P20,23,Right,Female,Male,Neutral,0.5845538999419659,1.0
P20,23,Right,Female,Female,Angry,0.5079536000266671,0.0
P20,23,Right,Female,Female,Angry,0.6189937999006361,1.0
P20,23,Right,Female,Female,Angry,1.1503575999522582,0.0
P20,23,Right,Female,Male,Angry,0.7414309000596404,1.0
P20,23,Right,Female,Male,Happy,0.6924038999713957,1.0
P20,23,Right,Female,Male,Happy,0.4556434000842273,1.0
P20,23,Right,Female,Female,Neutral,0.6213339999085292,1.0
P20,23,Right,Female,Female,Neutral,0.493239999981597,1.0
P20,23,Right,Female,Male,Neutral,0.5869666000362486,1.0
P20,23,Right,Female,Male,Angry,0.7507569000590593,1.0
P20,23,Right,Female,Female,Angry,0.622069500037469,1.0
P20,23,Right,Female,Male,Neutral,0.5223986000055447,1.0
P20,23,Right,Female,Male,Neutral,1.1296983000356704,0.0
P20,23,Right,Female,Male,Angry,0.5499684999231249,1.0
P20,23,Right,Female,Female,Happy,0.6664987000403926,1.0
P20,23,Right,Female,Female,Angry,0.6831032999325544,1.0
P20,23,Right,Female,Male,Angry,0.5389238999923691,1.0
P20,23,Right,Female,Female,Happy,0.653032899950631,1.0
P20,23,Right,Female,Female,Angry,1.726032300037332,1.0
P20,23,Right,Female,Male,Angry,1.6787669999757782,1.0
P20,23,Right,Female,Male,Neutral,0.8271273999707773,0.0
P20,23,Right,Female,Male,Happy,0.666489899973385,1.0
P20,23,Right,Female,Male,Neutral,0.5485023999353871,1.0
P20,23,Right,Female,Female,Angry,0.6111949000041932,1.0
P20,23,Right,Female,Female,Happy,0.5930962999118492,1.0
P20,23,Right,Female,Male,Neutral,0.6034689999651164,1.0
P20,23,Right,Female,Female,Neutral,1.097526800003834,1.0
P20,23,Right,Female,Female,Angry,0.740387300029397,1.0
P20,23,Right,Female,Female,Neutral,0.6975400000810623,1.0
P20,23,Right,Female,Male,Neutral,0.6591455999296159,1.0
P20,23,Right,Female,Female,Neutral,1.189109200029634,1.0
P20,23,Right,Female,Female,Happy,0.5743726000655442,1.0
P20,23,Right,Female,Female,Angry,0.5502447999315336,1.0
P20,23,Right,Female,Male,Neutral,0.600189600023441,1.0
P20,23,Right,Female,Female,Happy,0.7448575000744313,1.0
P20,23,Right,Female,Male,Happy,0.6451876000501215,1.0
P20,23,Right,Female,Male,Angry,1.2289095999440178,1.0
P20,23,Right,Female,Female,Neutral,0.5834271999774501,1.0
P20,23,Right,Female,Male,Happy,0.6161765999859199,1.0
P20,23,Right,Female,Male,Neutral,0.7452857999596745,1.0
P20,23,Right,Female,Male,Angry,0.4506073000375181,1.0
P20,23,Right,Female,Female,Happy,0.4611528000095859,1.0
P20,23,Right,Female,Female,Neutral,1.546168699976988,1.0
P20,23,Right,Female,Male,Angry,0.6420270000817254,1.0
P20,23,Right,Female,Male,Angry,0.740356000023894,1.0
P20,23,Right,Female,Male,Happy,0.5379267999669537,1.0
P20,23,Right,Female,Female,Neutral,0.4745703999651596,1.0
P20,23,Right,Female,Female,Angry,0.6027470999397337,1.0
P20,23,Right,Female,Male,Angry,0.6112308000447229,1.0
P20,23,Right,Female,Male,Neutral,0.5276875999988988,1.0
P20,23,Right,Female,Male,Happy,0.5538929000031203,1.0
P20,23,Right,Female,Male,Angry,0.5195284999208525,1.0
P20,23,Right,Female,Female,Happy,0.6011052000103518,1.0
P20,23,Right,Female,Male,Neutral,1.4666773000499234,1.0
P20,23,Right,Female,Female,Angry,0.4626851000357419,1.0
P20,23,Right,Female,Male,Happy,0.7825456000864506,1.0
P20,23,Right,Female,Female,Neutral,0.5734165000030771,1.0
P20,23,Right,Female,Male,Happy,0.5495451999595389,1.0
P20,23,Right,Female,Female,Happy,0.685324199963361,1.0
P20,23,Right,Female,Male,Neutral,0.6809950999449939,1.0
P20,23,Right,Female,Male,Angry,0.6929000000236556,1.0
P20,23,Right,Female,Male,Neutral,0.5101314000785351,1.0
P20,23,Right,Female,Male,Neutral,0.4917782000266015,1.0
P20,23,Right,Female,Male,Happy,0.5346671999432147,0.0
P20,23,Right,Female,Female,Happy,0.604049599962309,1.0
P20,23,Right,Female,Male,Happy,0.7710534000070766,1.0
P20,23,Right,Female,Female,Neutral,0.8761399000650272,1.0
P20,23,Right,Female,Male,Happy,0.6020017000846565,1.0
P20,23,Right,Female,Female,Angry,0.5913354000076652,0.0
P20,23,Right,Female,Male,Angry,0.7358545999741182,1.0
P20,23,Right,Female,Female,Neutral,1.223052200046368,1.0
P20,23,Right,Female,Male,Happy,0.5769883000757545,1.0
P20,23,Right,Female,Male,Angry,0.9716698999982328,1.0
P20,23,Right,Female,Female,Angry,0.590557900024578,1.0
P20,23,Right,Female,Female,Angry,0.5969900999916717,1.0
P20,23,Right,Female,Male,Angry,1.016875500092283,1.0
P20,23,Right,Female,Female,Angry,0.7059215999906883,1.0
P20,23,Right,Female,Male,Neutral,0.6878739000530913,1.0
P20,23,Right,Female,Female,Happy,0.6667735999217257,1.0
P20,23,Right,Female,Male,Angry,0.7091087999287993,1.0
P20,23,Right,Female,Female,Happy,0.6638082000426948,1.0
P20,23,Right,Female,Female,Neutral,0.6805666000582278,1.0
P20,23,Right,Female,Male,Happy,0.9547105999663472,1.0
P20,23,Right,Female,Male,Happy,0.6661182000534609,1.0
P20,23,Right,Female,Female,Happy,0.791927499929443,1.0
P20,23,Right,Female,Female,Angry,0.5668151000281796,1.0
P20,23,Right,Female,Female,Happy,0.8190313000231981,1.0
P20,23,Right,Female,Male,Neutral,0.6168318999698386,1.0
P20,23,Right,Female,Male,Happy,0.9522649999707936,1.0
P20,23,Right,Female,Male,Happy,0.4944613999687135,1.0
P20,23,Right,Female,Female,Angry,0.4854097999632358,1.0
P20,23,Right,Female,Female,Happy,0.8531436999328434,1.0
P20,23,Right,Female,Female,Angry,0.9002867999952286,1.0
P20,23,Right,Female,Male,Angry,0.6121069999644533,1.0
P20,23,Right,Female,Female,Neutral,0.5387716999975964,1.0
P20,23,Right,Female,Male,Happy,0.8636017000535503,1.0
P20,23,Right,Female,Female,Neutral,0.6088042000774294,1.0
P20,23,Right,Female,Female,Happy,0.7319668000563979,1.0
P20,23,Right,Female,Female,Happy,0.6414590000640601,1.0
P20,23,Right,Female,Female,Neutral,0.5892267999006435,1.0
P20,23,Right,Female,Male,Happy,0.509383299970068,1.0
P20,23,Right,Female,Female,Neutral,1.3642381000099704,1.0
P20,23,Right,Female,Female,Angry,0.8468084000051022,1.0
P20,23,Right,Female,Female,Neutral,0.6599428000627086,1.0
P20,23,Right,Female,Male,Neutral,0.928047899971716,1.0
P20,23,Right,Female,Female,Neutral,0.8505225999979302,0.0
P20,23,Right,Female,Female,Happy,0.720749199972488,1.0
P20,23,Right,Female,Male,Angry,0.6565415000077337,1.0
P20,23,Right,Female,Female,Angry,0.9253632000181824,1.0
P20,23,Right,Female,Male,Happy,1.5017470000311732,1.0
P20,23,Right,Female,Male,Neutral,0.593979400000535,1.0
P20,23,Right,Female,Male,Neutral,0.4258334999904036,1.0
P20,23,Right,Female,Female,Neutral,0.5018864000448957,1.0
